document,term,count
3603,excuse,1
3603,head,1
3603,order,1
3603,shall,1
3603,taking,1
3604,brains,1
3604,place,1
3604,proper,1
3604,put,1
3606,quite,1
3606,right,1
3606,said,1
3606,scarecrow,1
3606,take,1
3606,thats,1
3606,welcome,1
3606,you,1
3607,better,1
3607,head,1
3607,long,1
3607,one,1
3607,put,1
3607,will,1
3610,emptied,1
3610,head,1
3610,straw,1
3610,then,1
3610,unfastened,1
3610,wizard,1
3611,back,1
3611,bran,1
3611,entered,1
3611,measure,1
3611,mixed,1
3611,room,1
3611,took,1
3612,great,1
3612,having,1
3612,many,1
3612,needles,1
3612,pins,1
3612,shaken,1
3612,together,1
3613,filled,1
3613,head,1
3613,mixture,1
3613,scarecrows,1
3613,thoroughly,1
3613,top,1
3614,hold,1
3614,place,1
3614,rest,1
3614,space,1
3614,straw,1
3614,stuffed,1
3616,body,1
3616,fastened,1
3616,head,1
3616,said,1
3616,scarecrows,1
3616,when,1
3617,given,1
3617,great,1
3617,hereafter,1
3617,lot,1
3617,man,1
3617,will,1
3618,brains,1
3618,brannew,1
3620,fulfillment,1
3620,pleased,1
3620,proud,1
3620,scarecrow,1
3620,the,1
3621,back,1
3621,friends,1
3621,greatest,1
3621,thanked,1
3621,warmly,1
3621,went,1
3621,wish,1
3623,bulged,1
3623,curiously,1
3623,dorothy,1
3623,head,1
3623,his,1
3623,looked,1
3623,quite,1
3624,brains,1
3624,top,1
3626,asked,1
3626,feel,1
3626,how,1
3628,answered,1
3628,earnestly,1
3628,feel,1
3628,get,1
3628,indeed,1
3628,used,1
3628,when,1
3628,wise,1
3629,brains,1
3629,everything,1
3629,know,1
3629,shall,1
3631,asked,1
3631,head,1
3631,needles,1
3631,pins,1
3631,sticking,1
3631,why,1
3632,tin,1
3632,woodman,1
3634,lion,1
3634,proof,1
3634,remarked,1
3634,sharp,1
3634,that,1
3636,get,1
3636,heart,1
3636,must,1
3636,said,1
3636,well,1
3636,woodman,1
3637,door,1
3637,knocked,1
3637,room,1
3637,throne,1
3637,walked,1
3639,called,1
3639,come,2
3639,entered,1
3639,said,1
3639,woodman,1
3640,heart,1
3642,answered,1
3642,but,1
3642,cut,1
3642,hole,1
3642,little,1
3642,man,1
3642,shall,1
3642,very,1
3642,well,1
3643,breast,1
3643,can,1
3643,heart,1
3643,hope,1
3643,place,1
3643,put,1
3643,right,1
3644,hurt,1
3644,wont,1
3646,answered,1
3646,feel,1
3646,shall,1
3646,woodman,1
3648,brought,1
3648,cut,1
3648,hole,1
3648,pair,1
3648,shears,1
3648,small,1
3648,square,1
3648,tinsmiths,1
3649,breast,1
3649,chest,1
3649,going,1
3649,left,1
3649,side,1
3649,then,1
3649,tin,1
3649,woodmans,1
3650,drawers,1
3650,entirely,1
3650,heart,1
3650,made,1
3650,pretty,1
3650,silk,1
3650,took,1
3651,sawdust,1
3651,stuffed,1
3653,asked,1
3653,beauty,1
3653,isnt,1
3655,but,1
3655,greatly,1
3655,indeed,1
3655,pleased,1
3655,replied,1
3655,woodman,1
3656,heart,1
3656,kind,1
3658,answered,1
3658,breast,1
3658,heart,1
3658,put,1
3658,woodmans,1
3659,neatly,1
3659,replaced,1
3659,soldering,1
3659,square,1
3659,tin,1
3659,together,1
3660,cut,1
3662,heart,1
3662,man,1
3662,might,1
3662,now,1
3662,proud,1
3662,said,1
3662,there,1
3663,breast,1
3663,couldnt,1
3663,patch,1
3663,put,1
3663,really,1
3663,sorry,1
3664,helped,1
3666,exclaimed,1
3666,happy,1
3666,mind,1
3666,never,1
3666,patch,1
3666,woodman,1
3667,forget,1
3667,grateful,1
3667,kindness,1
3667,never,1
3667,shall,1
3669,dont,1
3669,replied,1
3669,speak,1
3671,back,1
3671,every,1
3671,friends,1
3671,joy,1
3671,then,1
3671,tin,1
3671,went,1
3671,wished,1
3671,woodman,1
3672,account,1
3672,fortune,1
3672,good,1
3674,door,1
3674,knocked,1
3674,lion,1
3674,now,1
3674,room,1
3674,the,1
3674,throne,1
3674,walked,1
3676,come,1
3676,said,1
3678,announced,1
3678,come,1
3678,courage,1
3678,entering,1
3678,lion,1
3678,room,1
3680,answered,1
3680,get,1
3680,little,1
3680,man,1
3680,very,1
3680,well,1
3680,will,1
3682,cupboard,1
3682,high,1
3682,reaching,1
3682,shelf,1
3682,took,1
3682,went,1
3683,bottle,1
3683,contents,1
3683,green,1
3683,greengold,1
3683,poured,1
3683,square,1
3684,beautifully,1
3684,carved,1
3684,cowardly,1
3684,dish,1
3684,lion,1
3684,placing,1
3685,like,1
3685,said,1
3685,sniffed,1
3685,wizard,1
3687,drink,1
3689,asked,1
3689,lion,1
3689,what,1
3691,answered,1
3691,courage,1
3691,inside,1
3691,well,1
3692,always,1
3692,courage,1
3692,course,1
3692,inside,1
3692,know,1
3692,one,1
3692,you,1
3693,called,1
3693,courage,1
3693,really,1
3693,swallowed,1
3693,therefore,1
3694,advise,1
3694,drink,1
3694,possible,1
3694,soon,1
3696,dish,1
3696,drank,1
3696,empty,1
3696,hesitated,1
3696,lion,1
3696,longer,1
3696,the,1
3696,till,1
3698,asked,1
3698,feel,1
3698,how,1
3698,now,1
3700,back,1
3700,courage,1
3700,full,1
3700,joyfully,1
3700,lion,1
3700,replied,1
3700,went,1
3701,fortune,1
3701,friends,1
3701,good,1
3701,tell,1
3703,giving,1
3703,left,1
3703,smiled,1
3703,success,1
3703,think,1
3704,exactly,1
3704,lion,1
3704,scarecrow,1
3704,thought,1
3704,tin,1
3704,woodman,1
3705,can,1
3705,help,1
3705,how,1
3705,humbug,1
3705,said,1
3705,wanted,1
3706,cant,1
3706,done,1
3706,everybody,1
3706,knows,1
3706,make,1
3706,people,1
3706,things,1
3707,easy,1
3707,happy,1
3707,lion,1
3707,make,1
3707,scarecrow,1
3707,woodman,1
3708,anything,1
3708,but,1
3708,imagined,1
3708,take,1
3708,will,1
3709,back,1
3709,carry,1
3709,dont,1
3709,dorothy,1
3709,imagination,1
3709,kansas,1
3709,know,1
3709,sure,1
3710,can,1
3710,done,1
3715,balloon,1
3715,how,1
3715,launched,1
3715,was,1
3718,days,2
3718,dorothy,1
3718,for,1
3718,heard,1
3718,nothing,1
3718,sad,1
3718,these,1
3718,three,1
3719,although,1
3719,friends,1
3719,girl,1
3719,happy,1
3719,little,1
3719,quite,1
3720,contented,1
3720,scarecrow,1
3720,the,1
3720,thoughts,1
3720,told,1
3720,wonderful,1
3721,head,1
3721,knew,1
3721,one,1
3721,say,1
3722,tin,1
3722,understand,1
3722,walked,1
3722,when,1
3722,woodman,1
3723,around,1
3723,breast,1
3723,dorothy,1
3723,felt,1
3723,heart,1
3723,rattling,1
3723,told,1
3724,discovered,1
3724,heart,1
3724,kinder,1
3724,one,1
3724,tender,1
3725,afraid,1
3725,declared,1
3725,flesh,1
3725,lion,1
3725,made,1
3725,owned,1
3725,the,1
3726,army,1
3726,dozen,1
3726,earth,1
3726,face,1
3726,gladly,1
3726,nothing,1
3727,fierce,1
3727,kalidahs,1
3729,dorothy,1
3729,except,1
3729,little,1
3729,longed,1
3729,party,1
3729,satisfied,1
3729,thus,1
3730,back,1
3730,ever,1
3730,get,1
3730,kansas,1
3732,day,1
3732,fourth,1
3732,great,1
3732,joy,1
3732,sent,1
3733,entered,1
3733,greeted,1
3733,pleasantly,1
3733,room,1
3733,throne,1
3735,dear,1
3735,found,1
3735,get,1
3735,sit,1
3735,think,1
3735,way,1
3736,country,1
3738,and,1
3738,asked,1
3738,back,1
3738,eagerly,1
3738,kansas,1
3740,faintest,1
3740,havent,1
3740,kansas,1
3740,said,1
3740,sure,1
3740,well,1
3741,but,1
3741,cross,1
3741,first,1
3741,lies,1
3741,notion,1
3741,thing,1
3741,way,1
3742,desert,1
3742,easy,1
3742,find,1
3742,home,1
3742,way,1
3744,can,1
3744,cross,1
3744,desert,1
3744,how,1
3744,inquired,1
3746,ill,1
3746,little,1
3746,man,1
3746,said,1
3746,see,1
3746,tell,1
3746,think,1
3746,well,1
3746,you,1
3747,also,1
3747,balloon,1
3747,came,2
3747,country,1
3747,you,1
3748,air,1
3748,believe,1
3748,best,1
3748,carried,1
3748,cyclone,1
3748,get,1
3748,way,1
3749,across,1
3749,air,1
3749,beyond,1
3749,desert,1
3749,now,1
3749,quite,1
3749,will,1
3750,cyclone,1
3750,ive,1
3750,make,1
3750,matter,1
3750,powers,1
3750,thinking,1
3751,balloon,1
3751,believe,1
3751,can,1
3751,make,1
3753,asked,1
3753,dorothy,1
3753,how,1
3755,balloon,1
3755,coated,1
3755,glue,1
3755,made,1
3755,said,1
3755,silk,1
3756,gas,1
3756,keep,1
3756,palace,1
3756,plenty,1
3756,silk,1
3756,will,1
3757,balloon,1
3757,but,1
3757,country,1
3757,make,1
3757,trouble,1
3758,balloon,1
3758,fill,1
3758,float,1
3758,gas,1
3758,make,1
3760,dorothy,1
3760,float,1
3760,remarked,1
3760,use,1
3760,will,1
3760,wont,1
3762,another,1
3762,answered,1
3762,but,1
3762,float,1
3762,make,1
3762,TRUE,1
3762,way,1
3763,air,2
3763,fill,1
3763,gas,1
3763,good,1
3763,hot,2
3763,isnt,1
3764,air,1
3764,balloon,1
3764,cold,1
3764,come,1
3764,desert,1
3764,get,1
3765,lost,1
3767,are,1
3767,exclaimed,1
3767,girl,1
3767,going,1
3769,course,1
3769,humbug,1
3769,replied,1
3769,tired,1
3769,yes,1
3770,discover,1
3770,palace,1
3770,people,1
3770,soon,1
3771,deceived,1
3771,vexed,1
3771,wizard,1
3772,day,1
3772,gets,1
3772,rooms,1
3772,shut,1
3772,stay,1
3772,tiresome,1
3773,back,1
3773,circus,1
3773,kansas,1
3773,much,1
3773,rather,1
3775,company,1
3775,dorothy,1
3775,glad,1
3775,said,1
3775,shall,1
3777,answered,1
3777,help,1
3777,now,1
3777,sew,1
3777,silk,1
3777,thank,1
3777,will,1
3778,balloon,1
3778,begin,1
3778,together,1
3778,will,1
3778,work,1
3780,cut,1
3780,dorothy,1
3780,fast,1
3780,needle,1
3780,strips,1
3780,thread,1
3780,took,1
3781,first,1
3781,girl,1
3781,neatly,1
3781,proper,1
3781,sewed,1
3781,shape,1
3781,silk,1
3781,together,1
3782,dark,1
3782,green,2
3782,light,1
3782,silk,1
3782,strip,2
3783,balloon,1
3783,emerald,1
3783,fancy,1
3783,green,1
3783,make,1
3783,strip,1
3784,color,1
3784,days,1
3784,different,1
3784,sew,1
3784,shades,1
3784,three,1
3784,took,1
3785,bag,1
3785,big,1
3785,finished,1
3785,strips,1
3785,together,1
3786,feet,1
3786,green,1
3786,long,1
3786,silk,1
3786,twenty,1
3788,coat,1
3788,glue,1
3788,inside,1
3788,make,1
3788,painted,1
3788,then,1
3788,thin,1
3789,airtight,1
3789,announced,1
3789,balloon,1
3789,ready,1
3791,basket,1
3791,but,1
3791,must,1
3791,ride,1
3791,said,1
3791,sent,1
3792,basket,1
3792,big,1
3792,clothes,1
3792,green,1
3792,soldier,1
3792,whiskers,1
3793,balloon,1
3793,bottom,1
3793,fastened,1
3793,many,1
3793,ropes,1
3795,going,1
3795,people,1
3795,ready,1
3795,sent,1
3795,when,1
3795,word,1
3796,brother,1
3796,clouds,1
3796,great,1
3796,lived,1
3796,make,1
3796,the,1
3796,visit,1
3796,wizard,1
3797,came,1
3797,city,1
3797,everyone,1
3797,news,1
3797,rapidly,1
3797,see,1
3797,spread,1
3797,throughout,1
3798,sight,1
3798,wonderful,1
3800,balloon,1
3800,carried,1
3800,front,1
3800,ordered,1
3800,palace,1
3801,chopped,1
3801,curiosity,1
3801,gazed,1
3801,much,1
3801,people,1
3801,the,1
3801,tin,1
3801,upon,1
3801,woodman,1
3802,big,1
3802,fire,1
3802,held,1
3802,made,1
3802,now,1
3802,pile,1
3802,wood,1
3803,air,1
3803,arose,1
3803,balloon,1
3803,bottom,1
3803,fire,1
3803,hot,1
3804,bag,1
3804,balloon,1
3804,caught,1
3804,gradually,1
3804,silken,1
3804,swelled,1
3805,air,1
3805,basket,1
3805,finally,1
3805,just,1
3805,rose,1
3805,touched,1
3806,ground,1
3808,basket,1
3808,got,1
3808,loud,1
3808,people,1
3808,said,1
3808,then,1
3808,voice,1
3810,away,1
3810,going,1
3810,gone,1
3810,make,1
3810,now,1
3810,scarecrow,1
3810,visit,1
3810,while,1
3811,command,1
3811,obey,1
3811,rule,1
3811,will,1
3813,balloon,1
3813,hard,1
3813,held,1
3813,rope,1
3813,the,1
3813,time,1
3813,tugging,1
3814,air,1
3814,ground,1
3814,hot,1
3814,made,1
3814,much,1
3814,within,1
3815,air,1
3815,hard,1
3815,lighter,1
3815,pulled,1
3815,rise,1
3815,weight,1
3815,without,1
3816,sky,1
3818,balloon,1
3818,come,1
3818,cried,1
3818,dorothy,1
3818,fly,1
3818,hurry,1
3818,will,1
3818,wizard,1
3819,away,1
3821,anywhere,1
3821,cant,1
3821,dorothy,1
3821,find,1
3821,replied,1
3821,toto,1
3821,wish,1
3822,bark,1
3822,behind,1
3822,crowd,1
3822,dog,1
3822,leave,1
3822,little,1
3822,run,1
3822,toto,1
3823,dorothy,1
3823,found,1
3823,kitten,1
3823,last,1
3823,picked,1
3823,ran,1
3823,she,1
3824,balloon,1
3824,towards,1
3826,hands,1
3826,holding,1
3826,she,1
3826,steps,1
3826,within,1
3827,balloon,1
3827,basket,1
3827,crack,1
3827,help,1
3827,ropes,1
3827,went,1
3828,air,1
3828,rose,1
3828,without,1
3830,back,1
3830,come,1
3830,screamed,1
3830,want,1
3832,back,1
3832,basket,1
3832,called,1
3832,cant,1
3832,come,1
3832,dear,1
3832,goodbye,1
3834,everyone,1
3834,eyes,1
3834,goodbye,1
3834,shouted,1
3834,turned,1
3834,upward,1
3835,basket,1
3835,every,1
3835,farther,1
3835,moment,1
3835,riding,1
3835,rising,1
3835,wizard,1
3836,farther,1
3836,sky,1
3838,and,1
3838,ever,1
3838,last,1
3838,saw,1
3838,wizard,1
3838,wonderful,1
3839,may,1
3839,now,1
3839,omaha,1
3839,reached,1
3839,safely,1
3839,though,1
3840,another,1
3840,but,1
3840,know,1
3840,lovingly,1
3840,one,1
3840,people,1
3840,remembered,1
3840,said,1
3842,always,1
3842,built,1
3842,friend,1
3842,when,1
3843,beautiful,1
3843,city,1
3843,emerald,1
3843,gone,1
3843,left,1
3843,now,1
3843,wise,1
3844,rule,1
3844,scarecrow,1
3846,days,1
3846,grieved,1
3846,loss,1
3846,many,1
3846,still,1
3846,wonderful,1
3847,comforted,1
3847,wizard,1
3852,away,1
3852,south,1
3855,bitterly,1
3855,dorothy,1
3855,get,1
3855,home,1
3855,hope,1
3855,kansas,1
3855,passing,1
3855,wept,1
3856,glad,1
3856,gone,1
3856,thought,1
3857,also,1
3857,and,1
3857,balloon,1
3857,felt,1
3857,losing,1
3857,sorry,1
3858,companions,1
3860,came,1
3860,said,1
3860,the,1
3860,tin,1
3860,woodman,1
3862,failed,1
3862,gave,1
3862,man,1
3862,mourn,1
3862,truly,1
3862,ungrateful,1
3863,cry,1
3863,gone,1
3863,heart,1
3863,like,1
3863,little,1
3863,lovely,1
3864,away,1
3864,kindly,1
3864,rust,1
3864,shall,1
3864,tears,1
3864,will,1
3864,wipe,1
3866,answered,1
3866,brought,1
3866,pleasure,1
3866,then,1
3866,towel,1
3866,with,1
3867,minutes,1
3867,several,1
3867,tears,1
3867,tin,1
3867,watched,1
3867,wept,1
3867,woodman,1
3868,away,1
3868,carefully,1
3868,finished,1
3868,towel,1
3868,when,1
3868,wiped,1
3869,jeweled,1
3869,kindly,1
3869,oiled,1
3869,thanked,1
3869,thoroughly,1
3870,guard,1
3870,mishap,1
3870,oilcan,1
3872,although,1
3872,city,1
3872,emerald,1
3872,now,1
3872,ruler,1
3872,scarecrow,1
3872,the,1
3873,for,1
3873,people,1
3873,proud,1
3873,said,1
3873,wizard,1
3874,another,1
3874,city,1
3874,ruled,1
3874,stuffed,1
3874,world,1
3875,and,1
3875,far,1
3875,knew,1
3875,man,1
3875,quite,1
3875,right,1
3877,balloon,1
3877,four,1
3877,gone,1
3877,morning,1
3877,the,1
3877,travelers,1
3878,matters,1
3878,met,1
3878,room,1
3878,sat,1
3878,scarecrow,1
3878,talked,1
3878,the,1
3878,throne,1
3879,big,1
3879,others,1
3879,respectfully,1
3879,stood,1
3879,throne,1
3881,new,1
3881,palace,1
3881,ruler,1
3881,said,1
3881,unlucky,1
3882,belong,1
3882,can,1
3882,city,1
3882,emerald,1
3882,just,1
3882,please,1
3882,when,1
3883,ago,1
3883,farmers,1
3883,pole,1
3883,remember,1
3883,short,1
3883,time,1
3884,beautiful,1
3884,city,1
3884,cornfield,1
3884,now,1
3884,ruler,1
3885,lot,1
3885,quite,1
3885,satisfied,1
3887,also,1
3887,heart,1
3887,new,1
3887,said,1
3887,tin,1
3887,wellpleased,1
3887,woodman,1
3888,really,1
3888,thing,1
3888,wished,1
3888,world,1
3890,beast,1
3890,brave,1
3890,content,1
3890,for,1
3890,knowing,1
3890,part,1
3891,braver,1
3891,ever,1
3891,lion,1
3891,lived,1
3891,modestly,1
3891,said,1
3893,city,1
3893,contented,1
3893,dorothy,1
3893,emerald,1
3893,live,1
3894,continued,1
3894,happy,1
3894,might,1
3894,scarecrow,1
3894,together,1
3896,but,1
3896,cried,1
3896,dont,1
3896,dorothy,1
3896,live,1
3896,want,2
3897,aunt,1
3897,henry,1
3897,kansas,1
3897,live,1
3897,uncle,1
3899,can,1
3899,done,1
3899,inquired,1
3899,well,1
3899,woodman,1
3901,decided,1
3901,hard,1
3901,pins,1
3901,scarecrow,1
3901,the,1
3901,think,1
3901,thought,1
3902,began,1
3902,brains,1
3902,finally,1
3902,needles,1
3902,said,1
3902,stick,1
3904,ask,1
3904,call,1
3904,carry,1
3904,monkeys,1
3904,why,1
3904,winged,1
3905,desert,1
3907,dorothy,1
3907,its,1
3907,joyfully,1
3907,just,1
3907,never,1
3907,said,1
3907,thought,1
3908,cap,1
3908,golden,1
3908,ill,1
3908,thing,1
3910,brought,1
3910,magic,1
3910,room,1
3910,spoke,1
3910,throne,1
3910,when,1
3910,words,1
3911,band,1
3911,flew,1
3911,monkeys,1
3911,open,1
3911,soon,1
3911,window,1
3911,winged,1
3912,beside,1
3912,stood,1
3914,called,1
3914,king,1
3914,monkey,1
3914,said,1
3914,second,1
3914,this,1
3914,time,1
3915,bowing,1
3915,girl,1
3915,little,1
3915,what,1
3915,wish,1
3917,dorothy,1
3917,fly,1
3917,kansas,1
3917,said,1
3917,want,1
3919,but,1
3919,head,1
3919,king,1
3919,monkey,1
3919,shook,1
3921,alone,1
3921,belong,1
3921,country,1
3921,done,1
3921,said,1
3921,that,1
3922,kansas,1
3922,leave,1
3922,monkey,1
3922,never,1
3922,there,1
3922,winged,1
3922,yet,1
3923,belong,1
3923,dont,1
3923,never,1
3923,suppose,1
3923,will,1
3924,cross,1
3924,glad,1
3924,power,1
3924,serve,1
3924,shall,1
3924,way,1
3925,desert,1
3925,goodbye,1
3927,and,1
3927,another,1
3927,away,1
3927,bow,1
3927,flew,1
3927,king,1
3927,monkey,1
3927,spread,1
3927,wings,1
3928,band,1
3928,followed,1
3928,window,1
3930,charm,1
3930,cry,1
3930,disappointment,1
3930,dorothy,1
3930,ready,1
3930,wasted,1
3931,cap,1
3931,golden,1
3931,monkeys,1
3931,purpose,1
3931,said,1
3931,winged,1
3932,help,1
3934,bad,1
3934,certainly,1
3934,said,1
3934,tenderhearted,1
3934,woodman,1
3936,bulged,1
3936,head,1
3936,horribly,1
3936,scarecrow,1
3936,the,1
3936,thinking,1
3937,burst,1
3937,dorothy,1
3937,feared,1
3939,ask,1
3939,call,1
3939,green,1
3939,let,1
3939,said,1
3939,soldier,1
3939,whiskers,1
3940,advice,1
3942,entered,1
3942,room,1
3942,soldier,1
3942,summoned,1
3942,throne,1
3942,timidly,1
3943,alive,1
3943,allowed,1
3943,come,1
3943,door,1
3943,farther,1
3943,never,1
3945,cross,1
3945,girl,1
3945,little,1
3945,said,1
3945,scarecrow,1
3945,soldier,1
3945,this,1
3945,wishes,1
3946,can,1
3946,desert,1
3946,how,1
3948,answered,1
3948,crossed,1
3948,ever,1
3948,nobody,1
3948,soldier,1
3948,tell,1
3949,desert,1
3949,unless,1
3951,asked,1
3951,can,1
3951,dorothy,1
3951,earnestly,1
3951,help,1
3951,one,1
3953,glinda,1
3953,might,1
3953,suggested,1
3955,glinda,1
3955,inquired,1
3955,scarecrow,1
3955,who,1
3957,powerful,1
3957,she,1
3957,south,1
3957,the,1
3957,witch,1
3957,witches,1
3958,besides,1
3958,castle,1
3958,edge,1
3958,quadlings,1
3958,rules,1
3958,stands,1
3959,cross,1
3959,desert,1
3959,know,1
3959,may,1
3959,way,1
3961,asked,1
3961,child,1
3961,glinda,1
3961,good,1
3961,isnt,1
3961,witch,1
3963,good,1
3963,kind,1
3963,quadlings,1
3963,said,1
3963,soldier,1
3963,the,1
3963,think,1
3964,beautiful,1
3964,everyone,1
3964,glinda,1
3964,heard,1
3964,knows,1
3964,woman,1
3965,keep,1
3965,lived,1
3965,many,1
3965,spite,1
3965,years,1
3965,young,1
3967,asked,1
3967,can,1
3967,castle,1
3967,dorothy,1
3967,get,1
3967,how,1
3969,answered,1
3969,road,1
3969,said,1
3969,south,1
3969,straight,1
3969,the,1
3970,beasts,1
3970,dangers,1
3970,full,1
3970,there,1
3970,travelers,1
3970,wild,1
3970,woods,1
3971,country,1
3971,cross,1
3971,like,1
3971,men,1
3971,queer,1
3971,race,1
3971,strangers,1
3972,city,1
3972,come,1
3972,emerald,1
3972,ever,1
3972,for,1
3972,none,1
3972,quadlings,1
3972,reason,1
3974,left,1
3974,said,1
3974,scarecrow,1
3974,soldier,1
3974,the,1
3976,best,1
3976,can,1
3976,dangers,1
3976,dorothy,1
3976,seems,1
3976,spite,1
3976,thing,1
3977,ask,1
3977,for,1
3977,glinda,1
3977,help,1
3977,land,1
3977,south,1
3977,travel,1
3978,back,1
3978,course,1
3978,dorothy,1
3978,get,1
3978,kansas,1
3978,never,1
3978,stays,1
3978,will,1
3980,must,1
3980,remarked,1
3980,thinking,1
3980,tin,1
3980,woodman,1
3980,you,1
3982,said,1
3982,scarecrow,1
3984,declared,1
3984,dorothy,1
3984,lion,1
3984,shall,1
3984,tired,1
3985,city,1
3985,country,1
3985,long,1
3985,really,1
3985,wild,1
3985,woods,1
3986,beast,1
3986,besides,1
3986,dorothy,1
3986,know,1
3986,need,1
3986,protect,1
3986,someone,1
3986,will,1
3988,agreed,1
3988,axe,1
3988,may,1
3988,service,1
3988,that,1
3988,TRUE,1
3988,woodman,1
3989,also,1
3989,land,1
3989,south,1
3989,will,1
3991,asked,1
3991,scarecrow,1
3991,shall,1
3991,start,1
3991,when,1
3993,are,1
3993,asked,1
3993,going,1
3993,surprise,1
3995,brains,1
3995,certainly,1
3995,dorothy,1
3995,never,1
3995,wasnt,1
3996,brought,1
3996,cornfield,1
3996,lifted,1
3996,pole,1
3996,she,1
3997,city,1
3997,due,1
3997,emerald,1
3997,good,1
3997,luck,1
3997,never,1
3997,shall,1
3998,back,1
3998,good,1
3998,kansas,1
3998,leave,1
3998,starts,1
4000,dorothy,1
4000,gratefully,1
4000,kind,1
4000,said,1
4000,thank,1
4000,you,1
4001,but,1
4001,like,1
4001,possible,1
4001,soon,1
4001,start,1
4003,let,1
4003,morning,1
4003,now,1
4003,returned,1
4003,scarecrow,1
4003,shall,1
4003,tomorrow,1
4004,get,1
4004,journey,1
4004,long,1
4004,ready,1
4004,will,1
4009,attacked,1
4009,fighting,1
4009,trees,1
4012,dorothy,1
4012,girl,1
4012,goodbye,1
4012,green,1
4012,kissed,1
4012,morning,1
4012,next,1
4012,pretty,1
4012,the,1
4013,green,1
4013,hands,1
4013,shook,1
4013,soldier,1
4013,whiskers,1
4014,far,1
4014,gate,2
4014,guardian,1
4014,saw,1
4014,walked,1
4014,when,1
4015,beautiful,1
4015,city,1
4015,greatly,1
4015,leave,1
4015,wondered,1
4016,but,1
4016,get,1
4016,new,1
4016,spectacles,1
4016,trouble,1
4016,unlocked,1
4017,back,1
4017,box,1
4017,gave,1
4017,good,1
4017,green,1
4017,many,1
4017,put,1
4017,wishes,1
4018,carry,1
4020,come,1
4020,must,1
4020,now,1
4020,ruler,1
4020,said,1
4020,scarecrow,1
4020,you,1
4021,back,1
4021,possible,1
4021,soon,1
4023,able,1
4023,certainly,1
4023,must,1
4023,replied,1
4023,scarecrow,1
4023,shall,1
4024,dorothy,1
4024,first,1
4024,get,1
4024,help,1
4024,home,1
4026,bade,1
4026,dorothy,1
4026,farewell,1
4026,goodnatured,1
4026,guardian,1
4026,last,1
4026,said,1
4028,city,1
4028,everyone,1
4028,kindly,1
4028,lovely,1
4028,treated,1
4029,good,1
4029,grateful,1
4029,tell,1
4031,answered,1
4031,dear,1
4031,dont,1
4031,keep,1
4031,like,1
4031,try,1
4032,find,1
4032,hope,1
4032,kansas,1
4032,return,1
4032,will,1
4032,wish,1
4033,forth,1
4033,gate,1
4033,opened,1
4033,outer,1
4033,walked,1
4033,wall,1
4033,way,1
4034,journey,1
4034,started,1
4034,upon,1
4036,brightly,1
4036,faces,1
4036,friends,1
4036,shone,1
4036,sun,1
4036,the,1
4036,toward,1
4036,turned,1
4037,best,1
4037,land,1
4037,laughed,1
4037,south,1
4037,spirits,1
4037,they,1
4038,chatted,1
4038,dorothy,1
4038,filled,1
4038,hope,1
4038,together,1
4039,getting,1
4039,glad,1
4039,home,1
4039,scarecrow,1
4039,tin,1
4039,woodman,1
4040,air,1
4040,delight,1
4040,fresh,1
4040,lion,1
4040,sniffed,1
4040,use,1
4041,country,1
4041,joy,1
4041,pure,1
4041,side,2
4041,tail,1
4041,whisked,1
4042,around,1
4042,butterflies,1
4042,chased,1
4042,moths,1
4042,ran,1
4042,toto,1
4043,barking,1
4043,merrily,1
4043,time,1
4045,agree,1
4045,city,1
4045,life,1
4045,lion,1
4045,remarked,1
4046,along,1
4046,brisk,1
4046,flesh,1
4046,lived,1
4046,lost,1
4046,much,1
4046,pace,1
4046,since,1
4046,walked,1
4047,anxious,1
4047,beasts,1
4047,chance,1
4047,now,1
4047,show,1
4048,courageous,1
4048,grown,1
4050,all,1
4050,city,1
4050,emerald,1
4050,last,1
4050,look,1
4050,now,1
4050,they,1
4050,took,1
4050,turned,1
4051,behind,1
4051,green,1
4051,mass,1
4051,see,1
4051,steeples,1
4051,towers,1
4051,walls,1
4052,dome,1
4052,everything,1
4052,high,1
4052,palace,1
4052,spires,1
4054,bad,1
4054,said,1
4054,tin,1
4054,wizard,1
4054,woodman,1
4055,around,1
4055,breast,1
4055,felt,1
4055,heart,1
4055,rattling,1
4057,brains,2
4057,give,1
4057,good,1
4057,knew,1
4057,said,1
4058,scarecrow,1
4060,added,1
4060,courage,1
4060,dose,1
4060,gave,1
4060,taken,1
4061,brave,1
4061,lion,1
4061,man,1
4063,dorothy,1
4063,kept,1
4063,made,1
4063,nothing,1
4063,promise,1
4063,said,1
4064,best,1
4064,done,1
4064,forgave,1
4064,good,1
4064,man,1
4064,said,1
4065,bad,1
4065,even,1
4065,wizard,1
4067,bright,1
4067,days,1
4067,fields,1
4067,first,1
4067,flowers,1
4067,green,1
4067,journey,1
4067,the,1
4068,city,1
4068,emerald,1
4068,every,1
4068,side,1
4068,slept,1
4068,stretched,1
4068,they,1
4069,grass,1
4069,night,1
4069,nothing,1
4069,stars,1
4070,indeed,1
4070,rested,1
4070,well,1
4072,came,1
4072,morning,1
4072,there,1
4072,thick,1
4072,traveled,1
4072,wood,1
4073,around,1
4073,extend,1
4073,going,1
4073,right,1
4073,seemed,1
4073,way,1
4074,besides,1
4074,change,1
4074,dare,1
4074,far,1
4074,left,1
4074,see,1
4075,direction,1
4075,fear,1
4075,getting,1
